10.0	1	3.33	98	4	9	
5.0	1	6.47	167	2	9	
3.333333333333333	1	11.38	251	1	9	
2.5	1	11.38	251	1	9	
2.0	1	12.38	488	1	9	
1.6666666666666667	1	9.8	576	1	9	
1.4285714285714284	1	8.84	598	1	9	
1.25	1	66.0	695	0	0	
1.1111111111111112	1	66.0	695	0	0	
10.0	1	3.33	98	4	9	
5.0	1	5.38	167	2	9	
3.333333333333333	1	11.38	251	1	9	
2.5	1	5.1	368	3	9	
2.0	1	11.38	251	1	9	
1.6666666666666667	1	13.56	579	1	9	
1.4285714285714284	1	12.38	488	1	9	
1.25	1	66.0	695	0	0	
1.1111111111111112	1	66.0	695	0	0	
10.0	1	3.33	98	4	9	
5.0	1	6.47	167	2	9	
3.333333333333333	1	3.54	249	4	9	
2.5	1	11.38	251	1	9	
2.0	1	12.38	488	1	9	
1.6666666666666667	1	12.38	488	1	9	
1.4285714285714284	1	13.56	579	1	9	
1.25	1	66.0	695	0	0	
1.1111111111111112	1	66.0	695	0	0	
10.0	1	3.33	98	4	9	
5.0	1	3.46	191	4	9	
3.333333333333333	1	11.38	251	1	9	
2.5	1	7.17	372	2	9	
2.0	1	12.38	488	1	9	
1.6666666666666667	1	12.38	488	1	9	
1.4285714285714284	1	11.38	251	1	9	
1.25	1	66.0	695	0	0	
1.1111111111111112	1	66.0	695	0	0	
10.0	1	3.33	98	4	9	
5.0	1	5.38	167	2	9	
3.333333333333333	1	11.38	251	1	9	
2.5	1	7.17	372	2	9	
2.0	1	11.38	251	1	9	
1.6666666666666667	1	13.56	579	1	9	
1.4285714285714284	1	13.56	579	1	9	
1.25	1	66.0	695	0	0	
1.1111111111111112	1	66.0	695	0	0	
10.0	1	3.33	98	4	9	
5.0	1	6.47	167	2	9	
3.333333333333333	1	11.38	251	1	9	
2.5	1	11.38	251	1	9	
2.0	1	11.38	251	1	9	
1.6666666666666667	1	11.38	251	1	9	
1.4285714285714284	1	9.8	576	1	9	
1.25	1	66.0	695	0	0	
1.1111111111111112	1	66.0	695	0	0	
10.0	1	3.33	98	4	9	
5.0	1	6.47	167	2	9	
3.333333333333333	1	11.38	251	1	9	
2.5	1	5.1	368	3	9	
2.0	1	11.38	251	1	9	
1.6666666666666667	1	12.38	488	1	9	
1.4285714285714284	1	13.56	579	1	9	
1.25	1	66.0	695	0	0	
1.1111111111111112	1	66.0	695	0	0	
10.0	1	3.33	98	4	9	
5.0	1	5.38	167	2	9	
3.333333333333333	1	11.38	251	1	9	
2.5	1	7.17	372	2	9	
2.0	1	11.38	251	1	9	
1.6666666666666667	1	7.67	575	2	9	
1.4285714285714284	1	14.78	637	1	9	
1.25	1	66.0	695	0	0	
1.1111111111111112	1	66.0	695	0	0	
10.0	1	3.33	98	4	9	
5.0	1	6.47	167	2	9	
3.333333333333333	1	11.38	251	1	9	
2.5	1	11.38	251	1	9	
2.0	1	12.38	488	1	9	
1.6666666666666667	1	9.8	576	1	9	
1.4285714285714284	1	9.8	576	1	9	
1.25	1	66.0	695	0	0	
1.1111111111111112	1	66.0	695	0	0	
10.0	1	3.33	98	4	9	
5.0	1	5.38	167	2	9	
3.333333333333333	1	11.38	251	1	9	
2.5	1	3.87	363	3	9	
2.0	1	11.38	251	1	9	
1.6666666666666667	1	5.69	536	2	9	
1.4285714285714284	1	11.38	251	1	9	
1.25	1	66.0	695	0	0	
1.1111111111111112	1	66.0	695	0	0	
